iter	Logloss
172	0.07958471224
173	0.07930038832
174	0.07895369886
175	0.07860852985
176	0.07819210338
177	0.07812709062
178	0.07788202686
179	0.07769860916
180	0.07740692736
181	0.07721202484
182	0.07691468208
183	0.07686509102
184	0.07652195153
185	0.07627751225
186	0.07617019165
187	0.07603265213
188	0.07575542816
189	0.07563879481
190	0.07532645799
191	0.07501444698
192	0.07488704152
193	0.07476067458
194	0.07445219318
195	0.07438760805
196	0.07412017877
197	0.07390639281
198	0.07380112889
199	0.07359426641
200	0.07338259823
201	0.07323425945
202	0.07296116242
203	0.07276665358
204	0.07260320534
205	0.07229286411
206	0.07200155564
207	0.07166549574
208	0.07147956658
209	0.07142105646
210	0.07111493718
211	0.07103024683
212	0.0708332469
213	0.07073224567
214	0.07058392725
215	0.07040295312
216	0.07031344349
217	0.07006014624
218	0.0700013103
219	0.06966662831
220	0.06945924996
221	0.0692768029
222	0.06901652109
223	0.06891997259
224	0.06878286749
225	0.06860051545
226	0.06840700441
227	0.06821839411
228	0.06799366635
229	0.06783881137
230	0.06762828352
231	0.06739576347
232	0.06712753323
233	0.06700814407
234	0.0669418077
235	0.06687676779
236	0.06677459907
237	0.06647386245
238	0.06628434259
239	0.06606714921
240	0.06589438143
241	0.06577847437
242	0.06556140316
243	0.065489209
244	0.06527415374
245	0.0650680447
246	0.0648642842
247	0.06455211707
248	0.06439324376
249	0.06420462666
250	0.06407144485
251	0.06384054707
252	0.06383420055
253	0.06378431761
254	0.06361566998
255	0.06347449903
256	0.06332871244
257	0.06323897202
258	0.0631193928
259	0.06304039735
260	0.06283819124
261	0.06280624824
262	0.06276596314
263	0.0626303649
264	0.06249622603
265	0.06239636513
266	0.06223713206
267	0.06211107736
268	0.06196766646
269	0.06176854198
270	0.06167792595
271	0.06154632568
272	0.06141562139
273	0.06129997226
274	0.06122787313
275	0.06117213918
276	0.06090557872
277	0.06080771341
278	0.06072452314
279	0.06062516453
280	0.06057098497
281	0.06039808144
282	0.06026975964
283	0.06011069627
284	0.06010489277
285	0.05989262727
286	0.05979385919
287	0.05971358085
288	0.05957283753
289	0.05943501293
290	0.05929102507
291	0.05904497031
292	0.05887224326
293	0.05874550979
294	0.0585983385
295	0.05849037985
296	0.05826217679
297	0.05805308115
298	0.05790599131
299	0.0578389626
300	0.05779578592
301	0.05766260412
302	0.05751577221
303	0.05747208646
304	0.05736887922
305	0.05722149072
306	0.05710132097
307	0.05698738234
308	0.05694399525
309	0.05675359977
310	0.05656855302
311	0.05643597192
312	0.05635046365
313	0.05622666926
314	0.05608422222
315	0.05603342633
316	0.05577873081
317	0.05562947908
318	0.05553529271
319	0.05531670105
320	0.05517451195
321	0.05508767668
322	0.05502930909
323	0.05486228373
324	0.05471639871
325	0.05465005895
326	0.0544413536
327	0.05437886248
328	0.05425358837
329	0.05412484233
330	0.05401884873
331	0.05390764895
332	0.05372072539
333	0.05361400211
334	0.05345527812
335	0.05337366939
336	0.05322144125
337	0.05302750258
338	0.0529544328
339	0.05291428345
340	0.0528656257
341	0.05271622804
342	0.0525715105
343	0.0523457612
344	0.05210986426
345	0.05189346504
346	0.05175080079
347	0.05161541637
348	0.05151051219
349	0.05138729136
350	0.05131092275
351	0.05119371923
352	0.05115550099
353	0.05103195774
354	0.05096133833
355	0.05080013343
356	0.05068901849
357	0.05061013843
358	0.0504461302
359	0.05035296539
360	0.05023778121
361	0.05016045893
362	0.04999376616
363	0.04980498616
364	0.04968318396
365	0.04961586338
366	0.04950753141
367	0.04942887873
368	0.04928833564
369	0.04906948945
370	0.04895775004
371	0.04888611926
372	0.04875589011
373	0.04872795186
374	0.04859326997
375	0.04849409463
376	0.04842674011
377	0.04837716601
378	0.04823385354
379	0.04814454075
380	0.04804554868
381	0.04802328157
382	0.04789443372
383	0.04781024227
384	0.04764942427
385	0.04758649874
386	0.04748034562
387	0.0473196532
388	0.04720554148
389	0.04709498993
390	0.04700693287
391	0.04692483882
392	0.04685017053
393	0.04680568043
394	0.0466756651
395	0.04653705651
396	0.04647350651
397	0.04634865323
398	0.04624706146
399	0.0461933231
400	0.04606367091
401	0.04600241855
402	0.0459094879
403	0.04583674733
404	0.0457738727
405	0.04569536596
406	0.04563681171
407	0.04552658597
408	0.04542036158
409	0.04533719507
410	0.04519952998
411	0.04506610042
412	0.04490455953
413	0.04483054287
414	0.04478696233
415	0.04464116894
416	0.04457731688
417	0.04444708773
418	0.04430593036
419	0.04422416551
420	0.04411166588
421	0.04408407381
422	0.0440245591
423	0.04396280105
424	0.04390024884
425	0.04383820571
426	0.04379102089
427	0.04366537685
428	0.04356900823
429	0.04350356105
430	0.04341952232
431	0.04335999743
432	0.04324334033
433	0.04317624374
434	0.04314521369
435	0.04299524925
436	0.04295313825
437	0.04287781834
438	0.04272088631
439	0.04263906716
440	0.04257299892
441	0.04249582596
442	0.04244654713
443	0.04234212149
444	0.04225237429
445	0.04219876829
446	0.04209233348
447	0.04197554741
448	0.04195142047
449	0.04190327858
450	0.04189057537
451	0.0417536128
452	0.04172118788
453	0.04159131169
454	0.04156051581
455	0.04146155089
456	0.04140842003
457	0.04135083643
458	0.04125562172
459	0.04116143196
460	0.04113747811
461	0.04108648877
462	0.04097940235
463	0.04089071742
464	0.04069047297
465	0.040650775
466	0.04060381418
467	0.04058161495
468	0.04049923581
469	0.04040085124
470	0.04037229871
471	0.0403437835
472	0.04028576888
473	0.04024776445
474	0.04013685993
475	0.04008530383
476	0.03997201003
477	0.03981333017
478	0.03974614194
479	0.03968741122
480	0.03964553779
481	0.03958210657
482	0.03950034172
483	0.03941565816
484	0.03932194353
485	0.03922480111
486	0.03916839858
487	0.03910780462
488	0.03905500636
489	0.03899401872
490	0.03891463636
491	0.03875877
492	0.03864787227
493	0.03852703054
494	0.03847623465
495	0.03840271349
496	0.03833203299
497	0.03823921434
498	0.0381742491
499	0.03805560319
500	0.03800793984
501	0.03792870342
502	0.03776499385
503	0.03773675355
504	0.03768699619
505	0.03766168818
506	0.03757594913
507	0.03749656677
508	0.03744055453
509	0.03738060541
510	0.03730502417
511	0.03726312698
512	0.03718325591
513	0.03713732682
514	0.03708795296
515	0.03704373098
516	0.03694853324
517	0.03691990944
518	0.03683544987
519	0.03672725365
520	0.03669638311
521	0.03667568736
522	0.03660773213
523	0.03655594863
524	0.03651088158
525	0.03639594516
526	0.03635367125
527	0.03629148219
528	0.03622347944
529	0.03615258512
530	0.0360983818
531	0.03603141758
532	0.03595924377
533	0.03589214379
534	0.03585501158
535	0.03581163807
536	0.03577657951
537	0.03574670676
538	0.0356292487
539	0.0355572412
540	0.03550062485
541	0.03542691703
542	0.03537888035
543	0.03533577155
544	0.0352314647
545	0.03515947756
546	0.0350657256
547	0.03503711877
548	0.0349537113
549	0.03490488724
550	0.03482923134
551	0.03479488549
552	0.03474306127
553	0.03467553706
554	0.03463377902
555	0.03457165783
556	0.03453883921
557	0.0345003291
558	0.03444493114
559	0.03430456114
560	0.03425803134
561	0.03419172212
562	0.03414158804
563	0.0340762902
564	0.03402869472
565	0.03399875071
566	0.03396974
567	0.03387859114
568	0.03381280797
569	0.03378917314
570	0.0337332661
571	0.03362912894
572	0.0335759336
573	0.03345011986
574	0.03338070527
575	0.03333164364
576	0.03327865193
577	0.03318959708
578	0.03316550068
579	0.03308488296
580	0.03304546329
581	0.03292758439
582	0.03281834287
583	0.03278727209
584	0.03269255628
585	0.0326610986
586	0.03258636583
587	0.03251837327
588	0.032496527
589	0.03243123255
590	0.03239866168
591	0.03229853267
592	0.03223915711
593	0.03215846812
594	0.03210464831
595	0.03204942004
596	0.03200902973
597	0.03197383202
598	0.03193444629
599	0.03183775864
600	0.0318213697
601	0.03177642822
602	0.03172564591
603	0.03164993911
604	0.03160032768
605	0.0315635111
606	0.03150279836
607	0.03147672674
608	0.03139070938
609	0.03136325307
610	0.0312516019
611	0.03121283385
612	0.03115081787
613	0.03111502624
614	0.03107038342
615	0.03096630734
616	0.03093282014
617	0.03088900882
618	0.03085258592
619	0.03083816881
620	0.03072895783
621	0.03060874057
622	0.03050417238
623	0.03044681278
624	0.03039242958
625	0.03029948197
626	0.03027119416
627	0.03019790378
628	0.03013702813
629	0.03011780192
630	0.03008586232
631	0.03000934438
632	0.02994272293
633	0.02985132631
634	0.02983408212
635	0.02981718749
636	0.02973211024
637	0.02966657482
638	0.02964004842
639	0.02959294845
640	0.02949058288
641	0.02945871455
642	0.02943970894
643	0.02941588066
644	0.02936040804
645	0.02932761318
646	0.02930239341
647	0.02926134809
648	0.02917185203
649	0.02914056065
650	0.02910833596
651	0.02907424465
652	0.02901592119
653	0.02889811696
654	0.02886357426
655	0.02882555626
656	0.02881183149
657	0.02875767908
658	0.02869035171
659	0.02864590574
660	0.02860283088
661	0.02856688313
662	0.02853113561
663	0.02849407128
664	0.02848250501
665	0.02845643678
666	0.02843451924
667	0.02834997143
668	0.02831112193
669	0.02827678287
670	0.02823522846
671	0.02815857137
672	0.028135897
673	0.02809126776
674	0.02804760237
675	0.02800604118
676	0.02794261335
677	0.02792427803
678	0.0278910267
679	0.02781254371
680	0.02778267776
681	0.02766580005
682	0.02763912092
683	0.02757383496
684	0.02755182578
685	0.02751754102
686	0.02745448822
687	0.02741461547
688	0.0273935973
689	0.02738573373
690	0.02735845729
691	0.0273077734
692	0.0272819122
693	0.02724179509
694	0.02717330872
695	0.02711583711
696	0.02709022196
697	0.02705569284
698	0.0269761374
699	0.02690988249
700	0.02683838746
701	0.02677361227
702	0.02673067147
703	0.02671450483
704	0.02663117541
705	0.02659925278
706	0.02656612532
707	0.02653559756
708	0.02651836694
709	0.02650458957
710	0.02646720452
711	0.02639978212
712	0.02636430442
713	0.02634723161
714	0.0263393324
715	0.02629868585
716	0.02624702623
717	0.02619153495
718	0.02617996528
719	0.02613555494
720	0.02604922536
721	0.02600200151
722	0.02598322668
723	0.02592058623
724	0.02587356092
725	0.02582301618
726	0.02581120556
727	0.02578093912
728	0.02570511014
729	0.02567882131
730	0.02563974781
731	0.02556298721
732	0.02548358958
733	0.02542427172
734	0.02537000052
735	0.02534605854
736	0.02530033139
737	0.02528173983
738	0.02527375408
739	0.02521722257
740	0.02520171943
741	0.0251773074
742	0.02513733623
743	0.02511189417
744	0.0250917024
745	0.02507753474
746	0.02502722078
747	0.0249711729
748	0.0249418822
749	0.02486705441
750	0.02483558824
751	0.0248278774
752	0.02479993067
753	0.02478209933
754	0.02474762282
755	0.02473233858
756	0.02469085544
757	0.02467228425
758	0.02464817258
759	0.0246030631
760	0.02457910755
761	0.02455848137
762	0.02452981684
763	0.02449805881
764	0.02447823019
765	0.02443985922
766	0.02440498393
767	0.02436282032
768	0.02433424234
769	0.024274524
770	0.0242633582
771	0.02423883418
772	0.02422374848
773	0.02419526891
774	0.02417076695
775	0.02414545046
776	0.02408956209
777	0.02401680115
778	0.02399060904
779	0.0239581383
780	0.02392598488
781	0.02389714726
782	0.02387848104
783	0.0238629168
784	0.02384666701
785	0.02379382293
786	0.02374886279
787	0.02372633435
788	0.02371215311
789	0.02366171189
790	0.02363119091
791	0.02359597454
792	0.0235679769
793	0.02354638857
794	0.02352482738
795	0.02346702148
796	0.02344597956
797	0.02343398057
798	0.02337547384
799	0.02334423337
800	0.02332035757
801	0.02331413323
802	0.02330462534
803	0.02328046276
804	0.02325767979
805	0.02323083776
806	0.02315264665
807	0.02308889301
808	0.02303066118
809	0.02297702294
810	0.02295669372
811	0.02289299609
812	0.02286763038
813	0.02285380211
814	0.02278681582
815	0.02272066103
816	0.0226305422
817	0.02261226966
818	0.02260023504
819	0.02257937978
820	0.02256909978
821	0.02253614711
822	0.02252670709
823	0.02250692429
824	0.02249568383
825	0.02246046915
826	0.02244964953
827	0.02244379682
828	0.02243183855
829	0.02238413787
830	0.02236458415
831	0.02234845484
832	0.0223194645
833	0.02230340136
834	0.02228358802
835	0.02221305345
836	0.0221897597
837	0.02217127505
838	0.02215568875
839	0.02212999894
840	0.02210814927
841	0.02208327229
842	0.02206437698
843	0.0220491148
844	0.02201757397
845	0.02200125799
846	0.02198947282
847	0.02197155155
848	0.02196609422
849	0.02195040441
850	0.02192658122
851	0.02190347923
852	0.02184494534
853	0.02182747206
854	0.02180639111
855	0.02179416643
856	0.02178700369
857	0.02176423938
858	0.02174275286
859	0.02172790473
860	0.02171540175
861	0.02170127142
862	0.02167439376
863	0.0216447518
864	0.02162580558
865	0.02160061806
866	0.02153211302
867	0.0215136097
868	0.02148053994
869	0.02141898552
870	0.02139497567
871	0.02133016824
872	0.02131838137
873	0.0213087496
874	0.02129742259
875	0.02125388787
876	0.02124004262
877	0.02120552199
878	0.02118499084
879	0.02115255912
880	0.02113624994
881	0.02112205512
882	0.02110089272
883	0.02104102674
884	0.02101979646
885	0.02095419147
886	0.02090519942
887	0.02088782796
888	0.02086998135
889	0.02082798405
890	0.02078615643
891	0.02074004407
892	0.02068787877
893	0.02062412343
894	0.02060762928
895	0.02059453068
896	0.02058362112
897	0.02057232806
898	0.02055389941
899	0.02053974871
900	0.02052681811
901	0.02047863889
902	0.02045763939
903	0.0204375732
904	0.0204339248
905	0.02036790746
906	0.0203207464
907	0.02030998108
908	0.02029716587
909	0.0202754316
910	0.02023111289
911	0.02021592368
912	0.02016767488
913	0.02014497845
914	0.02013307958
915	0.02009533139
916	0.02005389407
917	0.02002828062
918	0.02000776474
919	0.01999998771
920	0.01998836544
921	0.01993977217
922	0.01992893898
923	0.01991746434
924	0.01988360381
925	0.01987171173
926	0.01986193063
927	0.01981542798
928	0.01980097693
929	0.01974071896
930	0.01969706376
931	0.0196554279
932	0.01961631877
933	0.01958964473
934	0.019537773
935	0.01946455558
936	0.01945078161
937	0.01939122787
938	0.01935911179
939	0.01934372912
940	0.0193398194
941	0.01929649
942	0.01928420593
943	0.01927459452
944	0.01926511378
945	0.0192364764
946	0.01921829889
947	0.0191762931
948	0.01917189975
949	0.01916338286
950	0.01914885545
951	0.01912607417
952	0.01907442643
953	0.01906744187
954	0.01903663411
955	0.01898671893
956	0.01894232896
957	0.01890481494
958	0.01889366951
959	0.01887155512
960	0.01885341156
961	0.01883842767
962	0.01880817821
963	0.01877719906
964	0.01876622163
965	0.01874850738
966	0.01873083895
967	0.0186910799
968	0.01864195549
969	0.01859347422
970	0.01857461624
971	0.01856931673
972	0.0185621455
973	0.0185227479
974	0.01850997002
975	0.01850069969
976	0.01849154476
977	0.01845650317
978	0.01841838843
979	0.01841147345
980	0.01839920465
981	0.01838827982
982	0.01836879567
983	0.0183516465
984	0.01831197908
985	0.01829849359
986	0.0182918535
987	0.01824537121
988	0.01823862083
989	0.01822856482
990	0.01821176183
991	0.01819527107
992	0.01818200787
993	0.01817321777
994	0.01816449216
995	0.01815241342
996	0.01809857494
997	0.01808194673
998	0.01807534907
999	0.01806501137
